price
82.82352941176471
80.11764705882355
69.05882352941177
197.35294117647058
93.94117647058823
99.70588235294115
207.0
51.11764705882353
51.11764705882353
51.11764705882353
55.235294117647065
39.9375
44.125
40.3125
411.0
64.23529411764707
411.0
31.538461538461537
45.0
40.3125
60.0
31.538461538461537
48.352941176470594
80.11764705882355
60.0
60.0
55.88235294117647
103.47058823529413
55.88235294117647
37.0
206.53333333333333
54.470588235294116
274.6470588235294
165.7058823529412
100.05882352941177
165.7058823529412
43.88235294117647
100.05882352941177
206.53333333333333
45.0
26.117647058823533
178.7647058823529
165.0
178.7647058823529
165.0
43.88235294117647
205.7647058823529
51.0
45.0
165.64705882352942
128.1764705882353
40.30769230769232
300.1764705882353
147.17647058823533
233.33333333333331
276.2352941176471
150.0
60.0
41.9
40.27272727272727
100.28571428571428
65.23529411764707
40.27272727272727
239.625
34.833333333333336
300.1764705882353
65.52941176470588
226.92857142857144
60.0
75.66666666666667
189.85714285714286
34.92857142857143
69.82352941176471
140.1764705882353
69.82352941176471
49.14285714285714
30.09090909090909
189.85714285714286
55.2
72.0
30.09090909090909
47.88235294117647
80.11764705882355
230.33333333333331
137.1764705882353
189.85714285714286
319.9411764705883
55.2
149.2352941176471
240.0
137.1764705882353
58.0
55.2
65.23529411764707
400.05882352941177
60.0
60.0
50.05882352941178
216.05882352941174
129.0
60.0
69.82352941176471
45.0
103.2
40.285714285714285
60.0
129.0
69.82352941176471
60.0
400.05882352941177
89.8235294117647
45.0
103.2
40.285714285714285
72.0
400.05882352941177
45.0
103.2
40.285714285714285
75.93333333333334
30.0
130.0625
300.1875
58.0
60.0
67.11764705882354
161.47058823529414
216.05882352941174
81.41176470588233
89.0
50.05882352941178
89.8235294117647
138.57142857142858
50.05882352941178
300.1764705882353
50.05882352941178
300.1764705882353
58.0
197.4705882352941
55.235294117647065
40.285714285714285
67.94117647058823
799.8823529411765
550.2857142857143
81.58823529411767
40.25
32.823529411764696
167.46153846153842
60.0
89.76470588235294
159.7058823529412
89.94117647058823
50.0
140.1764705882353
258.11764705882354
55.5
380.05882352941177
219.7142857142857
252.0
45.0
40.352941176470594
67.94117647058823
118.0
98.0625
58.0
98.0625
219.4705882352941
240.0
140.1764705882353
300.1764705882353
67.92857142857143
95.0
219.4705882352941
240.0
360.1764705882353
117.88235294117644
55.5
336.88235294117646
380.05882352941177
140.1764705882353
140.1764705882353
63.470588235294116
69.75
67.94117647058823
252.0
98.0625
89.0
139.1764705882353
280.11764705882354
86.3125
32.0
50.05882352941178
40.352941176470594
50.0
83.5625
30.0
150.05882352941177
79.3125
336.88235294117646
200.0625
58.0
255.4705882352941
298.9411764705883
52.93333333333333
134.47058823529414
52.93333333333333
477.8823529411765
89.8235294117647
120.0
500.28571428571433
107.17647058823529
105.125
24.5
52.86666666666667
83.5625
66.28571428571429
52.86666666666667
249.91666666666663
40.25
118.94117647058823
35.769230769230774
1200.0
128.0
274.9411764705883
80.27272727272727
252.5882352941176
274.9411764705883
124.76470588235294
69.05882352941177
55.0625
280.11764705882354
200.14285714285717
150.11764705882354
118.94117647058823
119.29411764705885
84.85714285714286
89.8235294117647
93.17647058823529
30.2
200.0
105.125
24.5
51.615384615384606
200.14285714285717
78.82352941176471
136.7
80.05882352941177
80.05882352941177
250.05882352941174
219.7647058823529
34.94117647058823
336.88235294117646
205.05882352941174
82.6470588235294
80.05882352941177
89.8235294117647
110.05882352941177
257.7857142857143
252.5882352941176
179.05882352941174
274.9411764705883
124.76470588235294
92.0
300.1764705882353
137.625
45.0
59.9375
84.28571428571429
107.17647058823529
52.86666666666667
36.882352941176464
150.05882352941177
119.29411764705885
40.25
118.94117647058823
124.25
200.05882352941174
128.0
84.85714285714286
180.11764705882354
80.05882352941177
80.125
110.0909090909091
93.14285714285714
80.05882352941177
88.85714285714286
200.05882352941174
250.05882352941174
219.7647058823529
221.05882352941174
137.8235294117647
56.941176470588225
30.0
30.117647058823533
85.75
78.82352941176471
205.05882352941174
150.0
179.05882352941174
137.625
78.17647058823529
30.117647058823533
30.117647058823533
60.0
244.77777777777766
89.07142857142857
30.0
140.1764705882353
84.85714285714286
150.05882352941177
92.0
45.0
93.14285714285714
58.0
84.84615384615384
89.94117647058823
59.9375
137.85714285714286
50.05882352941178
150.0
63.88235294117647
237.0
30.117647058823533
88.85714285714286
95.0
50.05882352941178
198.33333333333331
162.2352941176471
162.47058823529414
135.0909090909091
124.9090909090909
65.11764705882354
69.82352941176471
122.0
244.77777777777766
155.0
200.05882352941174
69.66666666666667
58.0
28.63636363636364
78.17647058823529
62.9
387.9285714285714
83.75
89.92857142857143
58.0
80.125
66.88235294117646
92.64705882352942
63.88235294117647
54.70588235294117
357.8571428571428
60.0
950.1176470588236
97.47058823529413
50.05882352941178
159.7058823529412
84.84615384615384
280.11764705882354
60.0
84.85714285714286
30.117647058823533
30.0
67.15384615384616
114.94117647058823
89.0
304.93333333333334
217.94117647058826
249.0
135.0909090909091
66.88235294117646
84.85714285714286
30.117647058823533
267.1818181818182
237.92857142857144
117.88235294117644
95.0
79.0
257.8
80.05882352941177
162.47058823529414
30.0
140.1764705882353
62.85714285714285
62.9
207.11764705882354
49.153846153846146
95.0
28.176470588235286
60.0
60.0
159.7058823529412
165.0
87.84615384615385
130.11764705882354
89.0
219.70588235294116
60.0
60.0
60.0
222.0
97.47058823529413
116.05882352941177
162.2352941176471
387.9285714285714
136.58823529411765
248.5882352941176
148.0
92.0
100.11764705882356
78.25
240.0
107.82352941176471
80.05882352941177
83.75
49.153846153846146
67.15384615384616
119.92307692307692
80.11764705882355
180.11764705882354
60.0
78.3
28.63636363636364
180.11764705882354
