minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,mrtDisp,roomPax,amtBedroom,commentsSentiment,room_type_Private room
5.0,9.0,0.3,67.0,81.0,0.0025822300439721033,0.0,0.0,0.6913555555555555,1.0
2.0,1.0,0.05,1.0,150.0,0.0016187464285679436,0.0,0.0,0.9738,0.0
5.0,20.0,0.61,67.0,44.0,0.0010061967998360056,0.0,0.0,0.7115999999999999,1.0
10.0,10.0,0.29,203.0,364.0,0.001715128566599652,0.0,0.0,0.4714454545454546,1.0
1.0,2.0,0.09,16.0,351.0,0.004572338570135952,0.0,0.0,0.6601,1.0
90.0,1.0,0.03,1.0,363.0,0.0033049152787962576,0.0,0.0,0.4404,0.0
5.0,9.0,0.26,114.0,247.0,0.0017742054559757466,0.0,0.0,0.55376,1.0
5.0,7.0,0.29,9.0,332.0,0.016934345041957406,0.0,0.0,0.4392428571428572,0.0
1.0,6.0,0.2,32.0,356.0,0.0040760718835572175,0.0,0.0,0.7628833333333334,0.0
60.0,3.0,0.09,1.0,148.0,0.004766948919376349,0.0,0.0,0.9260666666666668,1.0
10.0,10.0,0.29,67.0,264.0,0.0017643483216218964,0.0,3.0,0.19912,1.0
90.0,0.0,0.0,8.0,364.0,0.0068595685724427355,0.0,0.0,0.0,0.0
90.0,0.0,0.0,8.0,364.0,0.006179598773381413,0.0,0.0,0.0,0.0
7.0,0.0,0.0,1.0,362.0,0.005053794712887612,0.0,0.0,0.0,0.0
1.0,1.0,0.04,1.0,0.0,0.0060559233812961105,0.0,0.0,0.8316,0.0
3.0,105.0,2.96,2.0,85.0,0.0015242394824789855,0.0,0.0,0.6762324999999997,1.0
180.0,7.0,0.21,3.0,0.0,0.006251429596497111,0.0,0.0,0.6076285714285714,0.0
2.0,138.0,3.87,3.0,0.0,0.0008214633284570935,0.0,0.0,0.6841137681159417,1.0
7.0,4.0,0.12,203.0,48.0,0.004546730803555505,0.0,0.0,0.92765,1.0
3.0,5.0,0.14,67.0,365.0,0.0029815499325031324,0.0,1.0,-0.12482,1.0
5.0,13.0,0.4,67.0,346.0,0.0044935305718331285,0.0,2.0,0.3990076923076923,1.0
180.0,199.0,5.67,2.0,95.0,0.002559083625047741,0.0,0.0,0.703326633165829,0.0
1.0,0.0,0.0,1.0,0.0,0.0038489490773444867,0.0,0.0,0.0,0.0
180.0,0.0,0.0,1.0,362.0,0.009592408039687896,0.0,0.0,0.0,1.0
2.0,39.0,1.15,2.0,343.0,0.003345304171521757,0.0,0.0,0.5182422222222224,1.0
1.0,0.0,0.0,1.0,179.0,0.00584705780713701,0.0,0.0,0.0,0.0
5.0,5.0,0.15,45.0,254.0,0.009046639210220569,0.0,0.0,0.7056600000000001,1.0
6.0,3.0,0.69,4.0,18.0,0.0043097401313776035,0.0,0.0,0.7392000000000001,0.0
1.0,61.0,2.0,7.0,152.0,0.0028111567014284552,0.0,0.0,0.7459999999999993,0.0
1.0,95.0,3.1,7.0,140.0,0.0037810001322345094,0.0,0.0,0.7049884210526313,0.0
2.0,6.0,0.18,1.0,346.0,0.008725162348069852,0.0,4.0,0.7982571428571427,1.0
2.0,0.0,0.0,2.0,365.0,0.01151061744651407,0.0,0.0,0.0,0.0
2.0,8.0,0.26,1.0,201.0,0.004448512672792149,0.0,0.0,0.957825,1.0
2.0,1.0,0.04,1.0,0.0,0.0081653849878579,0.0,0.0,-0.9064,0.0
1.0,106.0,3.5,2.0,298.0,0.003239385435541271,0.0,0.0,0.5311179245283016,1.0
1.0,81.0,2.43,2.0,50.0,0.009056040249467451,0.0,0.0,0.6158199999999999,1.0
1.0,5.0,0.91,9.0,314.0,0.0021303673392131326,0.0,0.0,0.6535263157894737,0.0
6.0,30.0,0.93,84.0,2.0,0.003989045249180152,0.0,1.0,0.7212323529411764,1.0
2.0,8.0,0.28,5.0,223.0,0.013953826177790195,0.0,0.0,0.8356272727272728,1.0
2.0,63.0,1.97,1.0,8.0,0.0028433299140298465,0.0,0.0,0.6258190476190476,0.0
1.0,15.0,0.43,2.0,324.0,0.0010538168721297002,0.0,0.0,0.65455,0.0
1.0,13.0,0.36,7.0,362.0,0.0010874566658008137,0.0,4.0,0.4234538461538462,0.0
26.0,0.0,0.0,3.0,86.0,0.001901311652512257,0.0,0.0,0.0,1.0
5.0,3.0,0.09,5.0,356.0,0.007051106367083567,0.0,0.0,0.3078,0.0
1.0,65.0,1.47,1.0,0.0,0.0018243097324563077,0.0,0.0,0.8387169230769229,1.0
3.0,13.0,0.3,1.0,0.0,0.007736301765052956,0.0,0.0,0.6658076923076922,1.0
1.0,47.0,1.34,2.0,0.0,0.01827031146423077,0.0,0.0,0.7697775510204081,0.0
90.0,4.0,0.12,2.0,364.0,0.013003263628796604,0.0,0.0,0.7208,1.0
5.0,0.0,0.0,10.0,360.0,0.0041242411423164,0.0,0.0,0.0,0.0
1.0,76.0,2.22,1.0,92.0,0.0029264656157249307,0.0,0.0,0.6871107843137255,0.0
90.0,6.0,0.17,13.0,263.0,0.0012224504079905235,0.0,0.0,-0.03696666666666668,0.0
90.0,7.0,0.21,13.0,270.0,0.0024198233406604146,0.0,0.0,0.6180714285714285,0.0
2.0,7.0,0.25,10.0,362.0,0.009304351777521348,0.0,0.0,0.2621857142857143,0.0
18.0,1.0,0.12,59.0,359.0,0.0017428465222160676,0.0,0.0,0.912,0.0
2.0,0.0,0.0,6.0,0.0,0.003303377211282961,0.0,0.0,0.0,0.0
1.0,37.0,1.1,10.0,347.0,0.002984118797887966,0.0,0.0,0.4773681818181819,0.0
2.0,37.0,1.07,27.0,323.0,0.004834675583738946,0.0,0.0,0.4985442307692308,1.0
88.0,1.0,0.04,24.0,341.0,0.004347384616065292,0.0,0.0,0.9655,0.0
3.0,0.0,0.0,24.0,342.0,0.003423838927283216,0.0,0.0,0.0,0.0
18.0,3.0,0.09,59.0,359.0,0.0011650321883902091,0.0,0.0,0.8396666666666667,0.0
1.0,0.0,0.0,1.0,0.0,0.0026229001124695593,0.0,0.0,0.0,0.0
7.0,0.0,0.0,1.0,363.0,0.006193603151635896,0.0,0.0,0.0,0.0
1.0,18.0,1.39,1.0,113.0,0.0021296396408797907,0.0,0.0,0.6720055555555555,0.0
18.0,1.0,0.03,112.0,359.0,0.001749706832587701,0.0,0.0,0.189625,0.0
1.0,99.0,2.82,48.0,343.0,0.003636898128895704,0.0,0.0,0.5737358974358971,0.0
2.0,8.0,0.24,48.0,350.0,0.003410402908748682,0.0,0.0,0.4702846153846154,0.0
2.0,11.0,0.37,28.0,321.0,0.004060638865988422,0.0,0.0,0.5529999999999999,1.0
1.0,0.0,0.0,2.0,359.0,0.0019803830437538908,0.0,0.0,0.0,0.0
18.0,1.0,0.06,112.0,359.0,0.0012674833332247315,0.0,0.0,0.6369,0.0
2.0,35.0,1.11,1.0,0.0,0.0050182017695618395,0.0,0.0,0.6429285714285715,0.0
2.0,5.0,0.16,1.0,109.0,0.005256875973428809,0.0,0.0,0.80198,0.0
90.0,4.0,0.12,1.0,83.0,0.02044511777907073,0.0,0.0,0.784575,0.0
10.0,22.0,0.64,2.0,23.0,0.004451194221772433,0.0,0.0,0.7472130434782609,0.0
1.0,8.0,0.58,1.0,0.0,0.0048408591179721705,0.0,0.0,0.540725,0.0
90.0,11.0,0.34,2.0,267.0,0.005226857755859599,0.0,0.0,0.8104090909090907,1.0
1.0,22.0,0.65,10.0,326.0,0.002565943296334799,0.0,2.0,0.6329892857142859,0.0
2.0,2.0,0.06,3.0,0.0,0.006576189246054066,0.0,0.0,0.66845,0.0
18.0,3.0,0.09,112.0,359.0,0.0010796082622909636,0.0,0.0,0.7206666666666667,0.0
6.0,9.0,0.31,2.0,349.0,0.010483293423351138,0.0,2.0,0.75265,1.0
1.0,47.0,1.35,1.0,48.0,0.001740651889391463,0.0,0.0,0.7731862745098042,0.0
180.0,2.0,0.06,2.0,358.0,0.002444630237895021,0.0,0.0,0.7182999999999999,0.0
1.0,0.0,0.0,16.0,351.0,0.003987023952771911,0.0,0.0,0.0,1.0
4.0,3.0,0.09,10.0,200.0,0.015098401272979163,0.0,0.0,0.4717,0.0
3.0,9.0,0.26,7.0,362.0,0.00345987644286268,0.0,0.0,0.6643600000000001,0.0
18.0,2.0,0.06,59.0,359.0,0.0019829155302256256,0.0,0.0,0.8746,0.0
1.0,47.0,1.07,11.0,364.0,0.0012321059207704632,0.0,0.0,0.6012702127659576,0.0
1.0,4.0,0.19,16.0,351.0,0.003867612312516464,0.0,0.0,0.90365,1.0
3.0,44.0,2.52,1.0,61.0,0.0063221447310157575,0.0,0.0,0.7603295454545453,1.0
90.0,0.0,0.0,1.0,239.0,0.012522430474947013,0.0,0.0,0.0,1.0
1.0,5.0,0.15,3.0,300.0,0.0029055940872683692,0.0,0.0,0.43522,0.0
18.0,1.0,0.03,59.0,342.0,0.0023386588036699114,0.0,0.0,-0.06219999999999998,0.0
6.0,14.0,0.33,3.0,181.0,0.0049942728199436435,0.0,0.0,0.7442642857142857,0.0
2.0,37.0,1.07,48.0,328.0,0.004493567402413605,0.0,0.0,0.3983641509433962,0.0
1.0,47.0,1.59,48.0,347.0,0.0032614303610521466,0.0,0.0,0.5307323529411764,0.0
2.0,76.0,2.22,27.0,335.0,0.0016199469127123555,0.0,0.0,0.5377880434782609,0.0
2.0,35.0,1.04,27.0,346.0,0.0032292271521225315,0.0,0.0,0.6418209302325582,0.0
2.0,74.0,2.14,28.0,286.0,0.002248000889679563,0.0,0.0,0.4931402298850571,1.0
18.0,1.0,0.02,138.0,356.0,0.0011942696512962016,0.0,0.0,0.9538,0.0
180.0,0.0,0.0,1.0,0.0,0.00363487358789874,0.0,0.0,0.0,0.0
2.0,39.0,1.17,27.0,334.0,0.002221352741007804,0.0,0.0,0.548882,0.0
1.0,25.0,0.73,27.0,333.0,0.00395346531539185,0.0,0.0,0.5405861111111111,0.0
3.0,5.0,0.16,1.0,0.0,0.0030863962804516037,0.0,0.0,0.84146,1.0
2.0,6.0,0.22,29.0,339.0,0.004809508082954635,0.0,0.0,0.7223,1.0
2.0,7.0,0.24,29.0,355.0,0.0047510323088789,0.0,0.0,0.36787142857142857,0.0
2.0,126.0,3.68,48.0,230.0,0.003239698751429133,0.0,0.0,0.5486172185430461,1.0
2.0,40.0,1.25,28.0,346.0,0.004827602717706237,0.0,0.0,0.5519441860465117,0.0
2.0,47.0,1.41,28.0,345.0,0.005004340915645298,0.0,0.0,0.6088471698113209,0.0
2.0,80.0,2.33,28.0,336.0,0.0020791123105791754,0.0,0.0,0.44384226804123705,0.0
7.0,2.0,0.06,2.0,315.0,0.0021101037889168285,0.0,3.0,0.60705,1.0
15.0,4.0,0.2,141.0,365.0,0.007884840264710015,0.0,1.0,0.5827,1.0
20.0,4.0,0.14,141.0,261.0,0.007992215337437991,0.0,2.0,0.6662,1.0
1.0,6.0,0.2,16.0,351.0,0.002640591789730073,0.0,0.0,0.41475,1.0
90.0,0.0,0.0,1.0,0.0,0.006800805614036417,0.0,0.0,0.0,0.0
1.0,1.0,0.04,16.0,351.0,0.0042722476519857465,0.0,0.0,0.0,1.0
3.0,0.0,0.0,2.0,88.0,0.003246736361326062,0.0,0.0,0.0,0.0
6.0,6.0,0.17,4.0,3.0,0.004270428549924418,0.0,0.0,0.7373363636363638,0.0
180.0,2.0,0.06,1.0,0.0,0.013000499413480478,0.0,0.0,0.4893,0.0
90.0,0.0,0.0,2.0,358.0,0.004163383479816144,0.0,0.0,0.0,0.0
4.0,31.0,0.97,18.0,90.0,0.0056740106626617754,0.0,0.0,0.692084375,1.0
1.0,151.0,4.53,5.0,148.0,0.004849894844216024,0.0,1.0,0.576844585987261,1.0
3.0,4.0,0.12,2.0,0.0,0.003942200020294493,0.0,1.0,0.3759,1.0
2.0,5.0,0.34,1.0,0.0,0.007410671899366231,0.0,0.0,0.6673199999999999,0.0
180.0,1.0,0.08,18.0,359.0,0.0036785728210810774,0.0,0.0,0.1779,0.0
1.0,0.0,0.0,1.0,173.0,0.0016263286875751982,0.0,0.0,0.0,0.0
7.0,6.0,0.85,3.0,67.0,0.01823354979152836,0.0,0.0,0.8712,0.0
1.0,136.0,4.54,6.0,142.0,0.0031136387073743273,0.0,0.0,0.6618852941176466,0.0
3.0,1.0,0.15,11.0,365.0,0.002504385353734355,0.0,0.0,0.0,1.0
3.0,0.0,0.0,11.0,353.0,0.007130202381428713,0.0,0.0,0.0,1.0
1.0,15.0,0.45,6.0,0.0,0.005287166065092453,0.0,0.0,0.6233266666666668,0.0
185.0,0.0,0.0,1.0,0.0,0.0041321424225214025,0.0,0.0,0.0,1.0
1.0,27.0,0.79,2.0,0.0,0.013839289468754908,0.0,1.0,0.5628962962962963,1.0
2.0,0.0,0.0,2.0,365.0,0.013519734982613496,0.0,0.0,0.0,0.0
1.0,36.0,1.24,2.0,330.0,0.008893743531270473,0.0,0.0,0.7481783783783783,0.0
4.0,41.0,1.23,84.0,47.0,0.0011924982180317614,0.0,0.0,0.7876885245901637,1.0
5.0,5.0,0.11,1.0,90.0,0.007887092303244943,0.0,1.0,0.0,1.0
3.0,4.0,0.09,52.0,0.0,0.008498401379090293,0.0,0.0,0.4103,1.0
3.0,3.0,0.07,52.0,365.0,0.006296034625053415,0.0,0.0,0.7941666666666666,1.0
90.0,2.0,0.06,2.0,0.0,0.0029218093709211077,0.0,0.0,0.95905,0.0
1.0,2.0,0.07,16.0,351.0,0.0027755576016326553,0.0,0.0,0.74485,1.0
1.0,26.0,1.38,5.0,333.0,0.002002618535818754,0.0,0.0,0.7210230769230768,1.0
1.0,37.0,1.1,1.0,0.0,0.0037419573754966014,0.0,0.0,0.7587648648648649,1.0
180.0,2.0,0.07,1.0,180.0,0.004305202666548274,0.0,0.0,0.0,1.0
1.0,117.0,3.99,6.0,116.0,0.007890705038211921,0.0,0.0,0.5986470085470085,0.0
2.0,81.0,2.38,1.0,0.0,0.004501613266374639,0.0,0.0,0.7510024691358023,1.0
1.0,0.0,0.0,16.0,351.0,0.003366645957037464,0.0,0.0,0.0,1.0
1.0,44.0,1.3,10.0,334.0,0.0031516194249900146,0.0,0.0,0.6232714285714288,0.0
28.0,4.0,0.13,11.0,336.0,0.002045459850498145,0.0,0.0,0.50808,1.0
1.0,19.0,0.56,10.0,324.0,0.0027555298945799,0.0,0.0,0.6306894736842106,0.0
1.0,3.0,0.11,1.0,2.0,0.002035456951153984,0.0,0.0,0.8573333333333334,0.0
240.0,0.0,0.0,1.0,364.0,0.004139073567833423,0.0,0.0,0.0,0.0
2.0,3.0,0.08,1.0,11.0,0.006536343090749855,0.0,0.0,0.6063999999999999,0.0
90.0,9.0,0.29,1.0,89.0,0.011065080297946641,0.0,0.0,0.9183888888888888,0.0
4.0,2.0,0.07,1.0,79.0,0.004530367093294776,0.0,0.0,0.0681,0.0
1.0,161.0,3.89,5.0,170.0,0.001554627929760022,0.0,0.0,0.6063696202531645,1.0
90.0,0.0,0.16,2.0,256.0,0.003993981722544269,0.0,0.0,0.982,0.0
60.0,1.0,0.12,2.0,365.0,0.003987694697444295,0.0,0.0,0.0,0.0
6.0,1.0,0.07,9.0,90.0,0.007258785366708223,0.0,0.0,0.0,0.0
90.0,0.0,0.0,2.0,364.0,0.0017623646047329234,0.0,0.0,0.0,1.0
180.0,0.0,0.0,1.0,353.0,0.004592174757130789,0.0,0.0,0.0,0.0
1.0,4.0,0.13,5.0,179.0,0.00880488869890791,0.0,0.0,0.237925,0.0
1.0,6.0,0.39,5.0,0.0,0.00923883244787881,0.0,0.0,0.43146666666666667,0.0
1.0,6.0,0.19,5.0,0.0,0.0018812243353663754,0.0,0.0,-0.07741666666666668,0.0
7.0,58.0,1.75,40.0,362.0,0.0013797651974103231,0.0,0.0,0.7350924731182793,1.0
5.0,67.0,2.06,40.0,364.0,0.0019390000000078355,0.0,0.0,0.7027535433070866,1.0
3.0,0.0,0.11,11.0,355.0,0.003251330958234815,0.0,0.0,0.0,1.0
180.0,0.0,0.0,1.0,358.0,0.0002321658889722288,0.0,0.0,0.0,1.0
2.0,5.0,0.43,1.0,70.0,0.001025339943643548,0.0,0.0,0.48263999999999996,0.0
1.0,2.0,0.07,1.0,0.0,0.003548457834055672,0.0,0.0,0.9209,0.0
90.0,1.0,0.02,7.0,364.0,0.0052980771040051465,0.0,0.0,0.9366,1.0
1.0,17.0,0.4,3.0,0.0,0.01674415626419486,0.0,0.0,0.5983117647058823,1.0
3.0,43.0,1.67,10.0,297.0,0.0024910513844570285,0.0,0.0,0.7246123076923077,1.0
20.0,10.0,0.3,7.0,0.0,0.0076491704779071456,0.0,0.0,0.5702461538461538,0.0
180.0,186.0,5.47,2.0,91.0,0.0018578614049506255,0.0,0.0,0.6745182795698924,0.0
30.0,0.0,0.17,3.0,323.0,0.007200736698422316,0.0,0.0,0.0,0.0
1.0,26.0,0.71,2.0,81.0,0.00860747006964889,0.0,0.0,0.6180999999999999,1.0
1.0,51.0,1.61,1.0,43.0,0.0090666366972528,0.0,0.0,0.6152980392156862,1.0
3.0,4.0,0.12,1.0,0.0,0.006049793798136605,0.0,0.0,0.959725,1.0
90.0,15.0,0.47,13.0,361.0,0.0023862365767038946,0.0,0.0,0.6644266666666667,0.0
180.0,0.0,0.0,1.0,358.0,0.003398185398123748,0.0,0.0,0.0,0.0
1.0,1.0,0.03,1.0,0.0,0.0006643530687672973,0.0,0.0,0.5859,0.0
3.0,48.0,1.66,2.0,315.0,0.0032337006664174767,0.0,0.0,0.6619333333333333,1.0
3.0,105.0,3.18,2.0,326.0,0.0046365617649305356,0.0,0.0,0.6688191666666667,1.0
10.0,4.0,0.12,114.0,365.0,0.0055326938285143856,0.0,0.0,0.911575,1.0
90.0,2.0,0.08,7.0,174.0,0.006672652321227438,0.0,0.0,0.8991333333333333,0.0
60.0,3.0,0.07,9.0,365.0,0.007325106756906297,0.0,0.0,0.6947,0.0
3.0,10.0,0.38,2.0,313.0,0.0014995732726325582,0.0,0.0,0.6785399999999999,1.0
60.0,14.0,0.42,1.0,249.0,0.005914954099574234,0.0,0.0,0.8099823529411764,0.0
1.0,60.0,1.86,4.0,353.0,0.003445971706211473,0.0,10.0,0.6740837837837839,0.0
5.0,6.0,0.18,1.0,0.0,0.00526423650684896,0.0,1.0,0.8686833333333333,1.0
2.0,29.0,0.86,1.0,85.0,0.008461656161764794,0.0,0.0,0.6449644444444445,0.0
1.0,25.0,0.81,4.0,331.0,0.004032828535898075,0.0,18.0,0.68765,0.0
180.0,13.0,0.3,1.0,365.0,0.002701177891218931,0.0,0.0,0.8982461538461539,0.0
2.0,25.0,0.57,1.0,90.0,0.004502230669348868,0.0,0.0,0.808944,0.0
7.0,0.0,0.0,3.0,344.0,0.00193662903003944,0.0,1.0,0.0,1.0
7.0,2.0,0.05,3.0,0.0,0.001610450868545243,0.0,1.0,0.8069500000000001,1.0
7.0,0.0,0.0,3.0,332.0,0.0012107154909468088,0.0,0.0,0.0,1.0
3.0,0.0,0.0,3.0,365.0,0.003226645471683738,0.0,3.0,0.0,1.0
90.0,2.0,0.06,1.0,89.0,0.0062308212139255605,0.0,0.0,0.9586,0.0
2.0,5.0,0.15,1.0,0.0,0.006783898731565827,0.0,0.0,0.5045,0.0
3.0,3.0,0.09,2.0,147.0,0.017684882414084103,0.0,0.0,0.7524333333333333,0.0
1.0,5.0,0.16,4.0,307.0,0.0030271076954707325,0.0,2.0,0.5257,0.0
90.0,83.0,2.08,1.0,179.0,0.00035334402499707126,0.0,5.0,0.5470457831325298,1.0
4.0,19.0,0.59,2.0,56.0,0.0013506727953190676,0.0,0.0,0.7200954545454544,0.0
180.0,1.0,0.11,2.0,364.0,0.007488733203954936,0.0,0.0,0.6486,0.0
3.0,2.0,0.06,11.0,352.0,0.006172984043396128,0.0,0.0,0.37345,1.0
3.0,6.0,0.29,1.0,326.0,0.009347292335211171,0.0,0.0,0.4542166666666666,0.0
2.0,25.0,0.76,6.0,349.0,0.003206892732853674,0.0,0.0,0.6450034482758622,0.0
90.0,0.0,0.0,1.0,364.0,0.00789041221990631,0.0,0.0,0.0,0.0
1.0,29.0,0.77,2.0,364.0,0.005221132539977133,0.0,0.0,0.8629344827586206,0.0
3.0,2.0,0.06,1.0,223.0,0.005752559864973153,0.0,0.0,0.95795,1.0
1.0,0.0,0.0,1.0,25.0,0.0034838880579056825,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.003010741603004528,0.0,0.0,0.0,0.0
2.0,9.0,0.46,6.0,352.0,0.0023223309411012022,0.0,0.0,0.861325,0.0
2.0,10.0,0.34,6.0,365.0,0.005968728591589884,0.0,0.0,0.5998166666666668,0.0
6.0,17.0,0.46,95.0,88.0,0.0009697277968565917,0.0,0.0,0.6551999999999999,1.0
4.0,5.0,0.14,18.0,364.0,0.0058884834210499604,0.0,0.0,0.7031799999999999,0.0
3.0,1.0,0.03,52.0,365.0,0.002220393208423202,0.0,0.0,0.9294,1.0
20.0,5.0,0.16,10.0,124.0,0.004685940887376555,0.0,0.0,0.6086666666666667,1.0
2.0,5.0,0.17,6.0,0.0,0.0033172043952633275,0.0,0.0,0.39754,0.0
4.0,8.0,0.24,13.0,68.0,0.0016568853309700128,0.0,0.0,0.490525,0.0
1.0,0.0,0.0,1.0,179.0,0.01054288504158218,0.0,0.0,0.0,1.0
3.0,12.0,0.37,18.0,363.0,0.005177780219357079,0.0,0.0,0.7466714285714285,0.0
180.0,1.0,0.03,2.0,365.0,0.012230111405871595,0.0,0.0,0.0,0.0
3.0,35.0,1.35,1.0,244.0,0.0058743852444249995,0.0,0.0,0.7636628571428571,1.0
90.0,1.0,0.05,2.0,179.0,0.011431580161976427,0.0,0.0,0.0,0.0
1.0,5.0,0.17,2.0,273.0,0.0053007743773901324,0.0,0.0,0.3353,0.0
7.0,0.0,0.0,6.0,365.0,0.014203147045637897,0.0,0.0,0.0,0.0
1.0,1.0,0.03,2.0,0.0,0.0054973624584903355,0.0,0.0,-0.29600000000000004,1.0
1.0,21.0,0.64,10.0,322.0,0.002022277181782641,0.0,2.0,0.3854478260869565,0.0
3.0,0.0,0.0,1.0,0.0,0.0019380675942835784,0.0,0.0,0.0,0.0
120.0,2.0,0.07,34.0,365.0,0.0059177777078864655,0.0,0.0,0.0,0.0
14.0,0.0,0.0,128.0,289.0,0.0053552237114761325,0.0,0.0,0.0,1.0
1.0,9.0,0.31,18.0,251.0,0.004537703604242063,0.0,0.0,0.5866899999999999,0.0
1.0,4.0,0.14,18.0,348.0,0.004623529495957975,0.0,0.0,0.640775,0.0
5.0,8.0,0.24,3.0,166.0,0.004082058916776881,0.0,0.0,0.8003285714285716,1.0
7.0,8.0,0.27,10.0,73.0,0.002888006232678925,0.0,0.0,0.615875,0.0
7.0,1.0,0.03,10.0,58.0,0.001992395543055897,0.0,0.0,0.875,0.0
30.0,1.0,0.03,3.0,365.0,0.0072966532739459295,0.0,0.0,0.0,0.0
4.0,6.0,0.18,1.0,0.0,0.005856813126610175,0.0,0.0,0.7656333333333333,1.0
10.0,12.0,0.38,203.0,0.0,0.001737166083026606,0.0,0.0,0.3516083333333333,1.0
1.0,23.0,0.78,16.0,351.0,0.0031989779617845127,0.0,0.0,0.6866464285714285,1.0
1.0,2.0,0.06,1.0,0.0,0.007919736990565097,0.0,0.0,0.46535,0.0
7.0,3.0,0.12,45.0,262.0,0.002654909791311475,0.0,0.0,0.1468,1.0
3.0,1.0,0.11,21.0,323.0,0.004314511907504918,0.0,0.0,0.6249,0.0
3.0,0.0,0.0,21.0,179.0,0.0043225146616282005,0.0,0.0,0.0,0.0
3.0,0.0,0.17,21.0,177.0,0.003806716826874685,0.0,0.0,0.0,0.0
3.0,0.0,0.33,21.0,340.0,0.0042788845509077475,0.0,0.0,0.8697666666666667,0.0
3.0,2.0,1.07,21.0,344.0,0.0026751285950426416,0.0,0.0,0.4473,0.0
1.0,61.0,1.64,1.0,51.0,0.0059729491040883785,0.0,0.0,0.5793770491803277,0.0
1.0,30.0,1.1,2.0,65.0,0.007241752619367505,0.0,0.0,0.58846,0.0
1.0,16.0,0.6,2.0,68.0,0.007938161059090025,0.0,0.0,0.6743750000000002,0.0
3.0,4.0,0.12,1.0,0.0,0.0002740164228624662,0.0,1.0,0.341375,1.0
3.0,1.0,0.08,141.0,264.0,0.004809600503157423,0.0,0.0,0.29600000000000004,1.0
1.0,144.0,4.34,1.0,90.0,0.005418167679207713,0.0,0.0,0.6050951351351348,1.0
2.0,70.0,2.1,1.0,76.0,0.005752652257871386,0.0,0.0,0.697036585365854,0.0
4.0,19.0,0.67,274.0,0.0,0.009738444485652392,0.0,0.0,0.848642105263158,1.0
1.0,89.0,2.05,15.0,154.0,0.002820854480463566,0.0,0.0,0.5395460674157299,0.0
3.0,9.0,0.29,1.0,0.0,0.0047778933642400575,0.0,0.0,0.9030111111111108,0.0
2.0,1.0,0.07,9.0,59.0,0.0034084725317897768,0.0,0.0,0.8437,0.0
7.0,18.0,0.58,84.0,46.0,0.005499916544808569,0.0,0.0,0.7857888888888889,1.0
1.0,10.0,0.34,17.0,364.0,0.002827727002370168,0.0,0.0,0.6309909090909092,0.0
3.0,4.0,0.12,1.0,0.0,0.0032116881853663536,0.0,0.0,0.3822,1.0
90.0,3.0,0.07,9.0,365.0,0.006715715077353134,0.0,0.0,0.8408666666666668,0.0
1.0,7.0,0.21,2.0,363.0,0.008832416486999813,0.0,0.0,0.016877777777777776,0.0
15.0,0.0,0.0,1.0,0.0,0.005556500067486052,0.0,0.0,0.0,0.0
2.0,11.0,0.39,47.0,350.0,0.003748600805634265,0.0,0.0,0.6568636363636362,1.0
90.0,0.0,0.0,5.0,364.0,0.014535168179283397,0.0,0.0,0.0,0.0
3.0,7.0,0.64,8.0,36.0,0.004616996859434301,0.0,0.0,0.5306714285714286,1.0
2.0,4.0,0.12,2.0,0.0,0.0033221675153383536,0.0,1.0,0.1727,0.0
85.0,29.0,1.05,8.0,36.0,0.0025588632241679648,0.0,0.0,0.666796551724138,1.0
7.0,6.0,0.22,64.0,364.0,0.003146426703420569,0.0,0.0,0.7669,1.0
7.0,5.0,0.17,7.0,29.0,0.0020510058507978864,0.0,0.0,0.32726,1.0
5.0,5.0,0.15,1.0,0.0,0.003134128267959393,0.0,0.0,0.4976600000000001,1.0
90.0,1.0,0.03,83.0,365.0,0.0018063587683533745,0.0,0.0,0.7003,0.0
1.0,16.0,0.49,17.0,361.0,0.0041978082376455395,0.0,0.0,0.46143888888888895,0.0
90.0,1.0,0.03,5.0,364.0,0.00659339525585351,0.0,0.0,0.624,0.0
90.0,0.0,0.0,5.0,364.0,0.0037608043022795156,0.0,0.0,0.0,0.0
18.0,1.0,0.07,112.0,359.0,0.001833410483231012,0.0,0.0,0.8439,0.0
3.0,13.0,0.4,1.0,0.0,0.009725523173590569,0.0,0.0,0.87526,1.0
3.0,0.0,0.0,1.0,0.0,0.0012213705416395286,0.0,0.0,0.0,1.0
10.0,0.0,0.0,1.0,89.0,0.0012555879101000447,0.0,0.0,0.0,0.0
30.0,41.0,1.24,7.0,177.0,0.0051560916400051286,0.0,0.0,0.6348928571428571,0.0
30.0,165.0,4.98,7.0,180.0,0.005202220775784625,0.0,0.0,0.6658385542168673,0.0
30.0,101.0,3.12,7.0,180.0,0.00446561317179317,0.0,0.0,0.7779803921568619,0.0
30.0,111.0,3.42,7.0,180.0,0.00508281624693564,0.0,0.0,0.7101585585585579,0.0
30.0,88.0,2.67,7.0,152.0,0.0035963733121108944,0.0,0.0,0.7542874999999999,0.0
30.0,127.0,3.9,7.0,179.0,0.004805070342882018,0.0,0.0,0.6760425196850394,0.0
30.0,95.0,2.97,7.0,155.0,0.005195938894938969,0.0,0.0,0.7493845360824741,0.0
